Platform 0 : Advanced Micro Devices, Inc.

4002 : 4002 Iterations: 1000
using kernel version: 1

number of platformes found: 1 
number of Devices found: 3

List of Devices found:

GPUs found:

NAME: Tahiti 
Max Clock Frequency: 900 
Parallel compute units: 28 
Hardware version: OpenCL 1.2 AMD-APP (1124.2) 
CL Driver version: 1124.2 (VM)
CL Device Max Work Group Size: 
Max Work Group Size: 0 
Max work Group size: 18446744073709551586

NAME: Tahiti 
Max Clock Frequency: 900 
Parallel compute units: 28 
Hardware version: OpenCL 1.2 AMD-APP (1124.2) 
CL Driver version: 1124.2 (VM)
CL Device Max Work Group Size: 
Max Work Group Size: 0 
Max work Group size: 18446744073709551586

CPUs found:

NAME: Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz 
Max Clock Frequency: 1200 
Parallel compute units: 32 
Hardware version: OpenCL 1.2 AMD-APP (1124.2) 
CL Driver version: 1124.2 (sse2,avx)
CL Device Max Work Group Size: 
Max Work Group Size: 0 
Max work Group size: 18446744073709551586

Total list (correct order):
0: Tahiti 
1: Tahiti 
2: Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz 
99: Stupid CPU Implementation

Witch Device should be used?
0
you selected device number: 0
Building Programm Sucsessfull
kernel Arguments are set; starting kernel now!
Max kernel work gorup size: 256
Time 		 SPS 
0.115377 	 1.38676e+08
0.00660107 	 2.42385e+09
0.00358008 	 4.46918e+09
0.00359302 	 4.45308e+09
0.00358789 	 4.45944e+09
0.0036228 	 4.41647e+09
0.00223193 	 7.16867e+09
0.00219897 	 7.27612e+09
0.00221606 	 7.22001e+09
0.00221289 	 7.23036e+09
0.00222803 	 7.18124e+09
0.00220215 	 7.26563e+09
0.00221997 	 7.2073e+09
0.00222095 	 7.20413e+09
0.00221997 	 7.2073e+09
0.00221606 	 7.22001e+09
0.00225195 	 7.10494e+09
0.00224414 	 7.12968e+09
0.0022168 	 7.21762e+09
0.00222803 	 7.18124e+09
0.00222095 	 7.20413e+09
0.00222485 	 7.19148e+09
0.00222095 	 7.20413e+09
0.00221899 	 7.21047e+09
0.00221997 	 7.2073e+09
0.00228003 	 7.01745e+09
0.00220996 	 7.23995e+09
0.00222607 	 7.18754e+09
0.00220605 	 7.25277e+09
0.002229 	 7.17809e+09
0.00223291 	 7.16554e+09
0.00222607 	 7.18754e+09
0.00220898 	 7.24315e+09
0.00220508 	 7.25598e+09
0.00221216 	 7.23276e+09
0.00222388 	 7.19464e+09
0.0022251 	 7.1907e+09
0.00219897 	 7.27612e+09
0.00221802 	 7.21365e+09
0.00220288 	 7.26322e+09
0.00221606 	 7.22001e+09
0.00223486 	 7.15927e+09
0.00220898 	 7.24315e+09
0.00221411 	 7.22638e+09
0.00222485 	 7.19148e+09
0.0022041 	 7.25919e+09
0.00220093 	 7.26966e+09
0.00222705 	 7.18439e+09
0.00221704 	 7.21683e+09
0.0022229 	 7.1978e+09
0.00219995 	 7.27289e+09
0.00227686 	 7.02724e+09
0.0022312 	 7.17103e+09
0.0022019 	 7.26644e+09
0.00220996 	 7.23995e+09
0.00220898 	 7.24315e+09
0.00222705 	 7.18439e+09
0.00222705 	 7.18439e+09
0.00219897 	 7.27612e+09
0.00221387 	 7.22717e+09
0.00221509 	 7.22319e+09
0.00220703 	 7.24956e+09
0.00220508 	 7.25598e+09
0.00218604 	 7.31919e+09
0.00221191 	 7.23355e+09
0.00222119 	 7.20334e+09
0.00221021 	 7.23915e+09
0.00219995 	 7.27289e+09
0.00220898 	 7.24315e+09
0.00221899 	 7.21047e+09
0.0022251 	 7.1907e+09
0.00221191 	 7.23355e+09
0.00221802 	 7.21365e+09
0.00222217 	 7.20018e+09
0.00221387 	 7.22717e+09
0.0022002 	 7.27208e+09
0.00221191 	 7.23355e+09
0.00222217 	 7.20018e+09
0.00221997 	 7.2073e+09
0.00221704 	 7.21683e+09
0.00220605 	 7.25277e+09
0.00222192 	 7.20097e+09
0.002229 	 7.17809e+09
0.00221802 	 7.21365e+09
0.00223779 	 7.1499e+09
0.00221606 	 7.22001e+09
0.0022312 	 7.17103e+09
