Platform 0 : Advanced Micro Devices, Inc.

4000 : 4000 Iterations: 1000
0
number of platformes found: 1 
number of Devices found: 3

List of Devices found:

GPUs found:

NAME: Tahiti 
Max Clock Frequency: 900 
Parallel compute units: 28 
Hardware version: OpenCL 1.2 AMD-APP (1124.2) 
CL Driver version: 1124.2 (VM)

NAME: Tahiti 
Max Clock Frequency: 900 
Parallel compute units: 28 
Hardware version: OpenCL 1.2 AMD-APP (1124.2) 
CL Driver version: 1124.2 (VM)

CPUs found:

NAME: Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz 
Max Clock Frequency: 2601 
Parallel compute units: 32 
Hardware version: OpenCL 1.2 AMD-APP (1124.2) 
CL Driver version: 1124.2 (sse2,avx)

Total list (correct order):
0: Tahiti 
1: Tahiti 
2: Intel(R) Xeon(R) CPU E5-2670 0 @ 2.60GHz 
99: Stupid CPU Implementation

Witch Device should be used?
0
you selected device number: 0
Building Programm Sucsessfull
kernel Arguments are set; starting kernel now!
0.0603811 	 2.64719e+08
0.003729 	 4.2864e+09
0.00360791 	 4.43027e+09
0.00360596 	 4.43267e+09
0.00299609 	 5.33495e+09
0.00229712 	 6.95828e+09
0.00228198 	 7.00444e+09
0.00228101 	 7.00744e+09
0.00227002 	 7.04135e+09
0.00228198 	 7.00444e+09
0.00229712 	 6.95828e+09
0.00227393 	 7.02925e+09
0.00227881 	 7.01419e+09
0.00228491 	 6.99546e+09
0.0022771 	 7.01946e+09
0.00229102 	 6.97682e+09
0.00229785 	 6.95606e+09
0.00228906 	 6.98277e+09
0.00228809 	 6.98575e+09
0.00230005 	 6.94942e+09
0.00229004 	 6.9798e+09
0.00231421 	 6.9069e+09
0.00227393 	 7.02925e+09
0.00227417 	 7.0285e+09
0.00230298 	 6.94058e+09
0.00234082 	 6.82838e+09
0.00230322 	 6.93984e+09
0.00227319 	 7.03152e+09
0.00227588 	 7.02322e+09
0.00227002 	 7.04135e+09
0.00227002 	 7.04135e+09
0.00230615 	 6.93103e+09
0.00228394 	 6.99845e+09
0.00229004 	 6.9798e+09
0.00226685 	 7.05121e+09
0.00228003 	 7.01044e+09
0.00228101 	 7.00744e+09
0.00227197 	 7.0353e+09
0.002271 	 7.03832e+09
0.00230591 	 6.93176e+09
0.00228491 	 6.99546e+09
0.00228613 	 6.99172e+09
0.00227197 	 7.0353e+09
0.00227515 	 7.02548e+09
0.00228784 	 6.9865e+09
0.00228491 	 6.99546e+09
0.00227808 	 7.01645e+09
0.00229102 	 6.97682e+09
0.00227417 	 7.0285e+09
0.00228687 	 6.98948e+09
0.00226904 	 7.04438e+09
0.00233691 	 6.83979e+09
0.00225903 	 7.07559e+09
0.00226294 	 7.06338e+09
0.00226514 	 7.05653e+09
0.00228003 	 7.01044e+09
0.00226587 	 7.05425e+09
0.00227197 	 7.0353e+09
0.00226294 	 7.06338e+09
0.00228711 	 6.98874e+09
0.00226709 	 7.05045e+09
0.00228418 	 6.9977e+09
0.00228491 	 6.99546e+09
0.00226904 	 7.04438e+09
0.00229492 	 6.96494e+09
0.00228784 	 6.9865e+09
0.00228613 	 6.99172e+09
0.0022981 	 6.95533e+09
0.00228003 	 7.01044e+09
0.00228809 	 6.98575e+09
0.00229395 	 6.96791e+09
0.00231006 	 6.91931e+09
0.00230103 	 6.94647e+09
0.00228979 	 6.98054e+09
0.00228809 	 6.98575e+09
0.00230103 	 6.94647e+09
0.00229297 	 6.97088e+09
0.00228394 	 6.99845e+09
0.00227417 	 7.0285e+09
0.0022998 	 6.95016e+09
0.00229297 	 6.97088e+09
0.00229517 	 6.9642e+09
0.00228979 	 6.98054e+09
0.00230005 	 6.94942e+09
0.00228296 	 7.00144e+09
0.00227515 	 7.02548e+09
0.00228296 	 7.00144e+09
0.00227686 	 7.02021e+09
0.00229907 	 6.95237e+09
0.00227588 	 7.02322e+09
0.00226807 	 7.04741e+09
0.00228784 	 6.9865e+09
0.00228906 	 6.98277e+09
0.0022771 	 7.01946e+09
0.00227783 	 7.0172e+09
0.0022771 	 7.01946e+09
0.00228003 	 7.01044e+09
0.00228394 	 6.99845e+09
0.0022749 	 7.02624e+09
0.00226392 	 7.06033e+09
0.00226611 	 7.05349e+09
0.00228003 	 7.01044e+09
0.00227905 	 7.01344e+09
0.00227808 	 7.01645e+09
0.00228198 	 7.00444e+09
0.00228394 	 6.99845e+09
0.00228003 	 7.01044e+09
0.00241504 	 6.61853e+09
0.00226685 	 7.05121e+09
0.00227197 	 7.0353e+09
0.00228516 	 6.99471e+09
0.00226587 	 7.05425e+09
0.00226196 	 7.06643e+09
0.00229297 	 6.97088e+09
0.00227588 	 7.02322e+09
0.00227808 	 7.01645e+09
0.002271 	 7.03832e+09
0.00226904 	 7.04438e+09
0.00225903 	 7.07559e+09
0.00228491 	 6.99546e+09
0.00228589 	 6.99247e+09
0.002271 	 7.03832e+09
0.0022749 	 7.02624e+09
0.00227295 	 7.03228e+09
0.00226904 	 7.04438e+09
0.00226099 	 7.06948e+09
0.0022561 	 7.08478e+09
0.00227197 	 7.0353e+09
0.00233008 	 6.85986e+09
0.0022981 	 6.95533e+09
0.00226294 	 7.06338e+09
0.00225513 	 7.08785e+09
0.00225903 	 7.07559e+09
0.00225488 	 7.08862e+09
0.00226489 	 7.05729e+09
0.00224683 	 7.11404e+09
0.00228198 	 7.00444e+09
0.00226514 	 7.05653e+09
0.00227783 	 7.0172e+09
0.00227197 	 7.0353e+09
0.00225195 	 7.09784e+09
0.00229297 	 6.97088e+09
0.00226099 	 7.06948e+09
0.00225806 	 7.07866e+09
0.00226099 	 7.06948e+09
0.00227197 	 7.0353e+09
0.00226196 	 7.06643e+09
0.00226514 	 7.05653e+09
0.00227686 	 7.02021e+09
0.00228394 	 6.99845e+09
